caseId,scope,year,weekday,hour,count
action-10,A,2020,4,12,1
action-10,A,2020,4,14,2
action-10,A,2020,4,15,5
action-10,A,2020,4,16,2
action-10,A,2020,4,17,3
action-10,A,2020,4,18,6
action-10,A,2020,4,19,1
action-10,A,2020,4,20,1
action-10,A,2020,4,21,1
action-10,A,2020,4,22,1
action-10,A,2020,4,23,2
action-10,A,2020,5,1,1
action-10,A,2020,5,8,1
action-10,A,2020,5,11,4
action-10,A,2020,5,12,2
action-10,A,2020,5,13,2
action-10,A,2020,5,14,9
action-10,A,2020,5,15,3
action-10,A,2020,5,16,1
action-10,A,2020,5,17,1
action-10,A,2020,5,18,2
action-10,A,2020,5,20,2
action-10,A,2020,5,23,1
action-10,A,2020,6,0,1
action-10,A,2020,6,1,1
action-10,A,2020,6,2,2
action-10,A,2020,6,4,1
action-10,A,2020,6,5,1
action-10,A,2020,6,11,1
action-10,A,2020,6,12,2
action-10,A,2020,6,13,3
action-10,A,2020,6,14,3
action-10,A,2020,6,15,1
action-10,A,2020,6,17,3
action-10,A,2020,6,18,4
action-10,A,2020,6,19,3
action-10,A,2020,6,21,4
action-10,A,2021,0,9,3
action-10,A,2021,0,11,5
action-10,A,2021,0,12,3
action-10,A,2021,0,13,1
action-10,A,2021,0,14,6
action-10,A,2021,0,15,3
action-10,A,2021,0,16,2
action-10,A,2021,0,18,4
action-10,A,2021,0,19,4
action-10,A,2021,0,20,1
action-10,A,2021,0,21,2
action-10,A,2021,0,22,2
action-10,A,2021,1,3,1
action-10,A,2021,1,4,3
action-10,A,2021,1,6,1
action-10,A,2021,1,7,1
action-10,A,2021,1,8,1
action-10,A,2021,1,11,3
action-10,A,2021,1,12,1
action-10,A,2021,1,14,1
action-10,A,2021,1,15,2
action-10,A,2021,1,16,6
action-10,A,2021,1,18,1
action-10,A,2021,1,19,1
action-10,A,2021,1,21,4
action-10,A,2021,1,22,1
action-10,A,2021,2,0,1
action-10,A,2021,2,2,2
action-10,A,2021,2,5,1
action-10,A,2021,2,9,1
action-10,A,2021,2,10,2
action-10,A,2021,2,11,1
action-10,A,2021,2,12,2
action-10,A,2021,2,13,1
action-10,A,2021,2,14,3
action-10,A,2021,2,17,2
action-10,A,2021,2,18,6
action-10,A,2021,2,20,2
action-10,A,2021,2,21,2
action-10,A,2021,2,22,2
action-10,A,2021,2,23,1
action-10,A,2021,3,8,1
action-10,A,2021,3,10,4
action-10,A,2021,3,11,2
action-10,A,2021,3,14,5
action-10,A,2021,3,15,1
action-10,A,2021,3,17,5
action-10,A,2021,3,18,6
action-10,A,2021,3,19,2
action-10,A,2021,3,20,2
action-10,A,2021,3,21,1
action-10,A,2021,3,22,4
action-10,A,2021,4,0,1
action-10,A,2021,4,7,1
action-10,A,2021,4,8,2
action-10,A,2021,4,9,1
action-10,A,2021,4,10,1
action-10,A,2021,4,12,3
action-10,A,2021,4,16,2
action-10,A,2021,4,17,3
action-10,A,2021,4,19,1
action-10,A,2021,4,20,5
action-10,A,2021,4,21,4
action-10,A,2021,4,22,1
action-10,A,2021,5,1,1
action-10,A,2021,5,6,4
action-10,A,2021,5,9,1
action-10,A,2021,5,10,1
action-10,A,2021,5,11,1
action-10,A,2021,5,12,2
action-10,A,2021,5,13,3
action-10,A,2021,5,15,1
action-10,A,2021,5,17,3
action-10,A,2021,5,18,1
action-10,A,2021,5,20,5
action-10,A,2021,5,21,3
action-10,A,2021,5,22,2
action-10,A,2021,5,23,3
action-10,A,2021,6,0,4
action-10,A,2021,6,4,1
action-10,A,2021,6,5,1
action-10,A,2021,6,6,1
action-10,A,2021,6,8,2
action-10,A,2021,6,10,2
action-10,A,2021,6,12,3
action-10,A,2021,6,13,1
action-10,A,2021,6,16,2
action-10,A,2021,6,17,1
action-10,A,2021,6,18,1
action-10,A,2021,6,19,2
action-10,A,2021,6,20,1
action-10,A,2022,0,0,1
action-10,A,2022,0,4,1
action-10,A,2022,0,5,2
action-10,A,2022,0,6,1
action-10,A,2022,0,8,2
action-10,A,2022,0,9,4
action-10,A,2022,0,10,3
action-10,A,2022,0,11,1
action-10,A,2022,0,12,1
action-10,A,2022,0,15,1
action-10,A,2022,0,17,3
action-10,A,2022,0,18,6
action-10,A,2022,0,19,2
action-10,A,2022,0,20,2
action-10,A,2022,0,23,2
action-10,A,2022,1,2,1
action-10,A,2022,1,3,1
action-10,A,2022,1,6,1
action-10,A,2022,1,8,1
action-10,A,2022,1,10,2
action-10,A,2022,1,11,2
action-10,A,2022,1,13,1
action-10,A,2022,1,14,1
action-10,A,2022,1,15,2
action-10,A,2022,1,16,2
action-10,A,2022,1,19,3
action-10,A,2022,1,20,3
action-10,A,2022,1,21,1
action-10,A,2022,1,23,1
action-10,A,2022,2,1,4
action-10,A,2022,2,4,1
action-10,A,2022,2,5,1
action-10,A,2022,2,8,2
action-10,A,2022,2,10,1
action-10,A,2022,2,11,5
action-10,A,2022,2,12,3
action-10,A,2022,2,13,2
action-10,A,2022,2,14,2
action-10,A,2022,2,15,2
action-10,A,2022,2,16,3
action-10,A,2022,2,17,2
action-10,A,2022,2,18,2
action-10,A,2022,2,19,5
action-10,A,2022,2,20,4
action-10,A,2022,2,22,1
action-10,A,2022,2,23,3
action-10,A,2022,3,0,2
action-10,A,2022,3,1,1
action-10,A,2022,3,9,1
action-10,A,2022,3,12,1
action-10,A,2022,3,14,1
action-10,A,2022,3,15,2
action-10,A,2022,3,16,3
action-10,A,2022,3,17,1
action-10,A,2022,3,18,1
action-10,A,2022,3,19,3
action-10,A,2022,3,20,3
action-10,A,2022,3,21,2
action-10,A,2022,3,22,2
action-10,A,2022,4,6,4
action-10,A,2022,4,9,2
action-10,A,2022,4,11,1
action-10,A,2022,4,12,1
action-10,A,2022,4,13,1
action-10,A,2022,4,14,2
action-10,A,2022,4,17,4
action-10,A,2022,4,18,3
action-10,A,2022,4,19,1
action-10,A,2022,4,20,1
action-10,A,2022,4,21,5
action-10,A,2022,4,22,4
action-10,A,2022,4,23,2
action-10,A,2022,5,0,1
action-10,A,2022,5,2,1
action-10,A,2022,5,7,1
action-10,A,2022,5,10,1
action-10,A,2022,5,12,3
action-10,A,2022,5,13,1
action-10,A,2022,5,14,3
action-10,A,2022,5,15,3
action-10,A,2022,5,16,9
action-10,A,2022,5,17,2
action-10,A,2022,5,18,3
action-10,A,2022,5,19,2
action-10,A,2022,5,20,1
action-10,A,2022,5,21,2
action-10,A,2022,5,22,2
action-10,A,2022,5,23,1
action-10,A,2022,6,1,1
action-10,A,2022,6,2,1
action-10,A,2022,6,4,2
action-10,A,2022,6,5,1
action-10,A,2022,6,6,1
action-10,A,2022,6,7,1
action-10,A,2022,6,8,1
action-10,A,2022,6,9,1
action-10,A,2022,6,10,3
action-10,A,2022,6,12,1
action-10,A,2022,6,13,2
action-10,A,2022,6,14,1
action-10,A,2022,6,15,2
action-10,A,2022,6,17,1
action-10,A,2022,6,18,3
action-10,A,2022,6,19,1
action-10,A,2022,6,20,4
action-10,A,2022,6,23,2
action-10,A,2023,0,5,1
action-10,A,2023,0,10,1
action-10,A,2023,0,11,2
action-10,A,2023,0,13,1
action-10,A,2023,0,14,3
action-10,A,2023,0,15,2
action-10,A,2023,0,17,3
action-10,A,2023,0,18,3
action-10,A,2023,0,19,1
action-10,A,2023,0,20,7
action-10,A,2023,0,21,1
action-10,A,2023,1,6,3
action-10,A,2023,1,7,1
action-10,A,2023,1,11,1
action-10,A,2023,1,12,6
action-10,A,2023,1,13,3
action-10,A,2023,1,14,1
action-10,A,2023,1,15,4
action-10,A,2023,1,18,2
action-10,A,2023,1,23,1
action-10,A,2023,2,0,1
action-10,A,2023,2,1,1
action-10,A,2023,2,3,1
action-10,A,2023,2,4,1
action-10,A,2023,2,5,2
action-10,A,2023,2,6,3
action-10,A,2023,2,8,1
action-10,A,2023,2,11,1
action-10,A,2023,2,12,1
action-10,A,2023,2,14,1
action-10,A,2023,2,15,8
action-10,A,2023,2,16,1
action-10,A,2023,2,18,2
action-10,A,2023,2,19,2
action-10,A,2023,2,20,2
action-10,A,2023,2,22,1
action-10,A,2023,3,1,1
action-10,A,2023,3,2,2
action-10,A,2023,3,5,1
action-10,A,2023,3,6,1
action-10,A,2023,3,7,1
action-10,A,2023,3,9,3
action-10,A,2023,3,10,1
action-10,A,2023,3,14,1
action-10,A,2023,3,15,2
action-10,A,2023,3,16,6
action-10,A,2023,3,17,1
action-10,A,2023,3,22,1
action-10,A,2023,4,0,2
action-10,A,2023,4,8,2
action-10,A,2023,4,9,4
action-10,A,2023,4,10,1
action-10,A,2023,4,11,1
action-10,A,2023,4,12,1
action-10,A,2023,4,13,2
action-10,A,2023,4,14,2
action-10,A,2023,4,15,2
action-10,A,2023,4,16,3
action-10,A,2023,4,17,1
action-10,A,2023,4,18,5
action-10,A,2023,4,19,5
action-10,A,2023,4,20,1
action-10,A,2023,4,21,1
action-10,A,2023,4,23,2
action-10,A,2023,5,0,2
action-10,A,2023,5,5,2
action-10,A,2023,5,8,1
action-10,A,2023,5,11,5
action-10,A,2023,5,12,1
action-10,A,2023,5,13,1
action-10,A,2023,5,14,2
action-10,A,2023,5,17,2
action-10,A,2023,5,18,2
action-10,A,2023,5,19,1
action-10,A,2023,5,21,6
action-10,A,2023,5,22,3
action-10,A,2023,6,0,2
action-10,A,2023,6,3,1
action-10,A,2023,6,4,1
action-10,A,2023,6,9,2
action-10,A,2023,6,10,1
action-10,A,2023,6,14,5
action-10,A,2023,6,18,2
action-10,A,2023,6,19,1
action-10,A,2023,6,20,1
action-10,A,2023,6,21,2
action-10,A,2023,6,22,1
action-10,A,2023,6,23,1
action-10,A,2024,0,0,3
action-10,A,2024,0,6,1
action-10,A,2024,0,7,1
action-10,A,2024,0,10,3
action-10,A,2024,0,11,2
action-10,A,2024,0,12,6
action-10,A,2024,0,13,1
action-10,A,2024,0,15,2
action-10,A,2024,0,18,2
action-10,A,2024,0,19,1
action-10,A,2024,0,20,2
action-10,A,2024,0,23,2
action-10,A,2024,1,6,1
action-10,A,2024,1,7,1
action-10,A,2024,1,9,2
action-10,A,2024,1,10,2
action-10,A,2024,1,12,2
action-10,A,2024,1,13,3
action-10,A,2024,1,14,1
action-10,A,2024,1,17,2
action-10,A,2024,1,18,7
action-10,A,2024,1,20,1
action-10,A,2024,1,23,1
action-10,A,2024,2,0,1
action-10,A,2024,2,4,2
action-10,A,2024,2,5,3
action-10,A,2024,2,7,1
action-10,A,2024,2,8,1
action-10,A,2024,2,11,4
action-10,A,2024,2,12,1
action-10,A,2024,2,13,1
action-10,A,2024,2,14,3
action-10,A,2024,2,15,3
action-10,A,2024,2,18,1
action-10,A,2024,2,19,4
action-10,A,2024,2,22,1
action-10,A,2024,3,0,2
action-10,A,2024,3,4,1
action-10,A,2024,3,6,2
action-10,A,2024,3,7,2
action-10,A,2024,3,9,1
action-10,A,2024,3,11,4
action-10,A,2024,3,12,1
action-10,A,2024,3,13,7
action-10,A,2024,3,15,1
action-10,A,2024,3,16,2
action-10,A,2024,3,17,4
action-10,A,2024,3,19,1
action-10,A,2024,3,20,7
action-10,A,2024,4,2,1
action-10,A,2024,4,9,1
action-10,A,2024,4,10,1
action-10,A,2024,4,11,1
action-10,A,2024,4,12,2
action-10,A,2024,4,14,2
action-10,A,2024,4,16,1
action-10,A,2024,4,17,1
action-10,A,2024,4,19,2
action-10,A,2024,4,20,6
action-10,A,2024,4,21,2
action-10,A,2024,4,22,1
action-10,A,2024,5,1,1
action-10,A,2024,5,7,2
action-10,A,2024,5,9,1
action-10,A,2024,5,11,7
action-10,A,2024,5,12,2
action-10,A,2024,5,13,2
action-10,A,2024,5,14,3
action-10,A,2024,5,15,2
action-10,A,2024,5,16,1
action-10,A,2024,5,18,5
action-10,A,2024,5,19,2
action-10,A,2024,5,20,1
action-10,A,2024,5,21,5
action-10,A,2024,5,22,2
action-10,A,2024,6,1,1
action-10,A,2024,6,8,1
action-10,A,2024,6,9,1
action-10,A,2024,6,12,1
action-10,A,2024,6,13,1
action-10,A,2024,6,16,2
action-10,A,2024,6,17,1
action-10,A,2024,6,18,3
action-10,A,2024,6,21,1
action-10,A,2024,6,22,4
action-10,B,2020,0,5,2
action-10,B,2020,0,7,2
action-10,B,2020,0,9,2
action-10,B,2020,0,10,1
action-10,B,2020,0,14,2
action-10,B,2020,0,15,2
action-10,B,2020,0,16,1
action-10,B,2020,0,17,2
action-10,B,2020,0,18,7
action-10,B,2020,0,19,3
action-10,B,2020,0,21,1
action-10,B,2020,0,23,2
action-10,B,2020,1,1,1
action-10,B,2020,1,6,2
action-10,B,2020,1,7,2
action-10,B,2020,1,9,1
action-10,B,2020,1,11,3
action-10,B,2020,1,12,3
action-10,B,2020,1,14,1
action-10,B,2020,1,15,2
action-10,B,2020,1,16,1
action-10,B,2020,1,17,1
action-10,B,2020,1,18,6
action-10,B,2020,1,19,1
action-10,B,2020,1,20,2
action-10,B,2020,1,22,5
action-10,B,2020,1,23,2
action-10,B,2020,2,0,1
action-10,B,2020,2,4,1
action-10,B,2020,2,5,1
action-10,B,2020,2,6,2
action-10,B,2020,2,7,2
action-10,B,2020,2,9,1
action-10,B,2020,2,11,2
action-10,B,2020,2,12,2
action-10,B,2020,2,14,4
action-10,B,2020,2,15,1
action-10,B,2020,2,16,1
action-10,B,2020,2,18,5
action-10,B,2020,2,19,1
action-10,B,2020,2,20,1
action-10,B,2020,2,22,1
action-10,B,2020,2,23,1
action-10,B,2020,3,0,1
action-10,B,2020,3,4,2
action-10,B,2020,3,5,1
action-10,B,2020,3,9,3
action-10,B,2020,3,11,4
action-10,B,2020,3,12,3
action-10,B,2020,3,13,2
action-10,B,2020,3,14,2
action-10,B,2020,3,15,2
action-10,B,2020,3,16,3
action-10,B,2020,3,17,1
action-10,B,2020,3,18,1
action-10,B,2020,3,19,1
action-10,B,2020,3,20,3
action-10,B,2020,3,22,2
action-10,B,2020,3,23,2
action-10,B,2020,4,4,2
action-10,B,2020,4,11,1
action-10,B,2020,4,12,1
action-10,B,2020,4,14,2
action-10,B,2020,4,15,5
action-10,B,2020,4,16,2
action-10,B,2020,4,17,3
action-10,B,2020,4,18,5
action-10,B,2020,4,19,1
action-10,B,2020,4,20,1
action-10,B,2020,4,21,1
action-10,B,2020,4,22,1
action-10,B,2020,4,23,2
action-10,B,2020,5,1,1
action-10,B,2020,5,8,1
action-10,B,2020,5,11,4
action-10,B,2020,5,12,1
action-10,B,2020,5,13,2
action-10,B,2020,5,14,5
action-10,B,2020,5,15,3
action-10,B,2020,5,16,1
action-10,B,2020,5,18,1
action-10,B,2020,5,20,1
action-10,B,2020,5,23,1
action-10,B,2020,6,0,1
action-10,B,2020,6,2,1
action-10,B,2020,6,4,1
action-10,B,2020,6,5,1
action-10,B,2020,6,11,1
action-10,B,2020,6,12,2
action-10,B,2020,6,13,1
action-10,B,2020,6,14,3
action-10,B,2020,6,15,1
action-10,B,2020,6,17,2
action-10,B,2020,6,18,2
action-10,B,2020,6,19,1
action-10,B,2020,6,21,4
action-10,B,2021,0,9,1
action-10,B,2021,0,11,3
action-10,B,2021,0,12,3
action-10,B,2021,0,13,1
action-10,B,2021,0,14,3
action-10,B,2021,0,15,3
action-10,B,2021,0,16,1
action-10,B,2021,0,18,3
action-10,B,2021,0,19,3
action-10,B,2021,0,20,1
action-10,B,2021,0,21,1
action-10,B,2021,0,22,1
action-10,B,2021,1,3,1
action-10,B,2021,1,4,1
action-10,B,2021,1,6,1
action-10,B,2021,1,7,1
action-10,B,2021,1,8,1
action-10,B,2021,1,11,3
action-10,B,2021,1,14,1
action-10,B,2021,1,15,2
action-10,B,2021,1,16,4
action-10,B,2021,1,18,1
action-10,B,2021,1,19,1
action-10,B,2021,1,21,3
action-10,B,2021,1,22,1
action-10,B,2021,2,0,1
action-10,B,2021,2,2,2
action-10,B,2021,2,5,1
action-10,B,2021,2,9,1
action-10,B,2021,2,10,2
action-10,B,2021,2,11,1
action-10,B,2021,2,12,2
action-10,B,2021,2,13,1
action-10,B,2021,2,14,2
action-10,B,2021,2,17,1
action-10,B,2021,2,18,5
action-10,B,2021,2,20,1
action-10,B,2021,2,21,2
action-10,B,2021,3,8,1
action-10,B,2021,3,10,2
action-10,B,2021,3,11,1
action-10,B,2021,3,14,3
action-10,B,2021,3,17,2
action-10,B,2021,3,18,3
action-10,B,2021,3,19,2
action-10,B,2021,3,20,1
action-10,B,2021,3,21,1
action-10,B,2021,3,22,4
action-10,B,2021,4,0,1
action-10,B,2021,4,8,2
action-10,B,2021,4,9,1
action-10,B,2021,4,10,1
action-10,B,2021,4,12,2
action-10,B,2021,4,16,2
action-10,B,2021,4,17,2
action-10,B,2021,4,19,1
action-10,B,2021,4,20,2
action-10,B,2021,4,21,3
action-10,B,2021,4,22,1
action-10,B,2021,5,1,1
action-10,B,2021,5,6,2
action-10,B,2021,5,9,1
action-10,B,2021,5,10,1
action-10,B,2021,5,11,1
action-10,B,2021,5,12,1
action-10,B,2021,5,13,3
action-10,B,2021,5,15,1
action-10,B,2021,5,17,2
action-10,B,2021,5,18,1
action-10,B,2021,5,20,2
action-10,B,2021,5,21,2
action-10,B,2021,5,22,1
action-10,B,2021,5,23,3
action-10,B,2021,6,0,3
action-10,B,2021,6,4,1
action-10,B,2021,6,5,1
action-10,B,2021,6,8,1
action-10,B,2021,6,10,2
action-10,B,2021,6,12,3
action-10,B,2021,6,13,1
action-10,B,2021,6,16,1
action-10,B,2021,6,17,1
action-10,B,2021,6,18,1
action-10,B,2021,6,19,2
action-10,B,2022,0,0,1
action-10,B,2022,0,4,1
action-10,B,2022,0,5,2
action-10,B,2022,0,6,1
action-10,B,2022,0,8,1
action-10,B,2022,0,9,4
action-10,B,2022,0,10,2
action-10,B,2022,0,11,1
action-10,B,2022,0,12,1
action-10,B,2022,0,15,1
action-10,B,2022,0,17,3
action-10,B,2022,0,18,3
action-10,B,2022,0,19,2
action-10,B,2022,0,20,1
action-10,B,2022,0,23,2
action-10,B,2022,1,2,1
action-10,B,2022,1,3,1
action-10,B,2022,1,6,1
action-10,B,2022,1,8,1
action-10,B,2022,1,10,2
action-10,B,2022,1,11,1
action-10,B,2022,1,13,1
action-10,B,2022,1,14,1
action-10,B,2022,1,15,2
action-10,B,2022,1,16,2
action-10,B,2022,1,19,3
action-10,B,2022,1,20,2
action-10,B,2022,1,23,1
action-10,B,2022,2,1,1
action-10,B,2022,2,4,1
action-10,B,2022,2,8,2
action-10,B,2022,2,10,1
action-10,B,2022,2,11,3
action-10,B,2022,2,12,2
action-10,B,2022,2,13,1
action-10,B,2022,2,14,1
action-10,B,2022,2,15,2
action-10,B,2022,2,16,2
action-10,B,2022,2,17,2
action-10,B,2022,2,18,1
action-10,B,2022,2,19,2
action-10,B,2022,2,20,2
action-10,B,2022,2,22,1
action-10,B,2022,2,23,2
action-10,B,2022,3,0,2
action-10,B,2022,3,9,1
action-10,B,2022,3,12,1
action-10,B,2022,3,14,1
action-10,B,2022,3,15,1
action-10,B,2022,3,16,3
action-10,B,2022,3,17,1
action-10,B,2022,3,18,1
action-10,B,2022,3,19,3
action-10,B,2022,3,20,3
action-10,B,2022,3,21,2
action-10,B,2022,3,22,1
action-10,B,2022,4,6,2
action-10,B,2022,4,9,2
action-10,B,2022,4,11,1
action-10,B,2022,4,13,1
action-10,B,2022,4,14,1
action-10,B,2022,4,17,2
action-10,B,2022,4,18,2
action-10,B,2022,4,19,1
action-10,B,2022,4,20,1
action-10,B,2022,4,21,3
action-10,B,2022,4,22,1
action-10,B,2022,4,23,2
action-10,B,2022,5,0,1
action-10,B,2022,5,2,1
action-10,B,2022,5,10,1
action-10,B,2022,5,12,2
action-10,B,2022,5,13,1
action-10,B,2022,5,14,3
action-10,B,2022,5,15,3
action-10,B,2022,5,16,3
action-10,B,2022,5,17,2
action-10,B,2022,5,18,2
action-10,B,2022,5,19,1
action-10,B,2022,5,20,1
action-10,B,2022,5,21,1
action-10,B,2022,5,22,2
action-10,B,2022,5,23,1
action-10,B,2022,6,1,1
action-10,B,2022,6,2,1
action-10,B,2022,6,4,1
action-10,B,2022,6,5,1
action-10,B,2022,6,6,1
action-10,B,2022,6,7,1
action-10,B,2022,6,9,1
action-10,B,2022,6,10,3
action-10,B,2022,6,12,1
action-10,B,2022,6,14,1
action-10,B,2022,6,15,2
action-10,B,2022,6,17,1
action-10,B,2022,6,18,3
action-10,B,2022,6,20,2
action-10,B,2022,6,23,1
action-10,B,2023,0,5,1
action-10,B,2023,0,10,1
action-10,B,2023,0,11,2
action-10,B,2023,0,13,1
action-10,B,2023,0,14,3
action-10,B,2023,0,15,2
action-10,B,2023,0,17,2
action-10,B,2023,0,18,2
action-10,B,2023,0,19,1
action-10,B,2023,0,20,2
action-10,B,2023,0,21,1
action-10,B,2023,1,6,2
action-10,B,2023,1,7,1
action-10,B,2023,1,11,1
action-10,B,2023,1,12,4
action-10,B,2023,1,13,2
action-10,B,2023,1,14,1
action-10,B,2023,1,15,3
action-10,B,2023,1,18,2
action-10,B,2023,2,1,1
action-10,B,2023,2,3,1
action-10,B,2023,2,4,1
action-10,B,2023,2,5,1
action-10,B,2023,2,6,1
action-10,B,2023,2,8,1
action-10,B,2023,2,11,1
action-10,B,2023,2,12,1
action-10,B,2023,2,15,4
action-10,B,2023,2,16,1
action-10,B,2023,2,18,2
action-10,B,2023,2,19,2
action-10,B,2023,2,20,2
action-10,B,2023,2,22,1
action-10,B,2023,3,2,1
action-10,B,2023,3,5,1
action-10,B,2023,3,6,1
action-10,B,2023,3,7,1
action-10,B,2023,3,9,3
action-10,B,2023,3,10,1
action-10,B,2023,3,14,1
action-10,B,2023,3,15,1
action-10,B,2023,3,16,3
action-10,B,2023,3,17,1
action-10,B,2023,3,22,1
action-10,B,2023,4,0,1
action-10,B,2023,4,8,1
action-10,B,2023,4,9,3
action-10,B,2023,4,10,1
action-10,B,2023,4,11,1
action-10,B,2023,4,12,1
action-10,B,2023,4,13,1
action-10,B,2023,4,14,2
action-10,B,2023,4,15,2
action-10,B,2023,4,16,2
action-10,B,2023,4,17,1
action-10,B,2023,4,18,2
action-10,B,2023,4,19,5
action-10,B,2023,4,20,1
action-10,B,2023,4,21,1
action-10,B,2023,4,23,2
action-10,B,2023,5,0,1
action-10,B,2023,5,5,2
action-10,B,2023,5,11,3
action-10,B,2023,5,12,1
action-10,B,2023,5,13,1
action-10,B,2023,5,14,1
action-10,B,2023,5,17,2
action-10,B,2023,5,18,1
action-10,B,2023,5,19,1
action-10,B,2023,5,21,4
action-10,B,2023,5,22,2
action-10,B,2023,6,0,1
action-10,B,2023,6,3,1
action-10,B,2023,6,4,1
action-10,B,2023,6,9,2
action-10,B,2023,6,10,1
action-10,B,2023,6,14,3
action-10,B,2023,6,18,2
action-10,B,2023,6,19,1
action-10,B,2023,6,20,1
action-10,B,2023,6,21,1
action-10,B,2023,6,22,1
action-10,B,2023,6,23,1
action-10,B,2024,0,0,1
action-10,B,2024,0,6,1
action-10,B,2024,0,10,2
action-10,B,2024,0,11,1
action-10,B,2024,0,12,2
action-10,B,2024,0,13,1
action-10,B,2024,0,15,2
action-10,B,2024,0,18,2
action-10,B,2024,0,19,1
action-10,B,2024,0,20,1
action-10,B,2024,0,23,1
action-10,B,2024,1,6,1
action-10,B,2024,1,7,1
action-10,B,2024,1,9,1
action-10,B,2024,1,10,1
action-10,B,2024,1,12,1
action-10,B,2024,1,13,1
action-10,B,2024,1,14,1
action-10,B,2024,1,17,2
action-10,B,2024,1,18,3
action-10,B,2024,1,20,1
action-10,B,2024,1,23,1
action-10,B,2024,2,0,1
action-10,B,2024,2,4,2
action-10,B,2024,2,7,1
action-10,B,2024,2,11,3
action-10,B,2024,2,12,1
action-10,B,2024,2,13,1
action-10,B,2024,2,14,3
action-10,B,2024,2,18,1
action-10,B,2024,2,19,4
action-10,B,2024,2,22,1
action-10,B,2024,3,0,1
action-10,B,2024,3,4,1
action-10,B,2024,3,6,1
action-10,B,2024,3,7,2
action-10,B,2024,3,9,1
action-10,B,2024,3,11,2
action-10,B,2024,3,12,1
action-10,B,2024,3,13,3
action-10,B,2024,3,15,1
action-10,B,2024,3,16,1
action-10,B,2024,3,17,3
action-10,B,2024,3,19,1
action-10,B,2024,3,20,1
action-10,B,2024,4,2,1
action-10,B,2024,4,9,1
action-10,B,2024,4,10,1
action-10,B,2024,4,11,1
action-10,B,2024,4,12,1
action-10,B,2024,4,14,2
action-10,B,2024,4,16,1
action-10,B,2024,4,17,1
action-10,B,2024,4,19,2
action-10,B,2024,4,20,3
action-10,B,2024,4,21,2
action-10,B,2024,4,22,1
action-10,B,2024,5,1,1
action-10,B,2024,5,7,2
action-10,B,2024,5,9,1
action-10,B,2024,5,11,2
action-10,B,2024,5,13,1
action-10,B,2024,5,14,2
action-10,B,2024,5,15,1
action-10,B,2024,5,16,1
action-10,B,2024,5,18,3
action-10,B,2024,5,19,1
action-10,B,2024,5,20,1
action-10,B,2024,5,21,4
action-10,B,2024,5,22,1
action-10,B,2024,6,1,1
action-10,B,2024,6,8,1
action-10,B,2024,6,9,1
action-10,B,2024,6,12,1
action-10,B,2024,6,13,1
action-10,B,2024,6,16,1
action-10,B,2024,6,17,1
action-10,B,2024,6,18,2
action-10,B,2024,6,21,1
action-10,B,2024,6,22,2
action-10,C,2020,0,5,2
action-10,C,2020,0,7,2
action-10,C,2020,0,9,2
action-10,C,2020,0,10,1
action-10,C,2020,0,14,2
action-10,C,2020,0,15,2
action-10,C,2020,0,16,1
action-10,C,2020,0,17,2
action-10,C,2020,0,18,7
action-10,C,2020,0,19,3
action-10,C,2020,0,21,1
action-10,C,2020,0,23,2
action-10,C,2020,1,1,1
action-10,C,2020,1,6,2
action-10,C,2020,1,7,2
action-10,C,2020,1,9,1
action-10,C,2020,1,11,3
action-10,C,2020,1,12,3
action-10,C,2020,1,14,1
action-10,C,2020,1,15,2
action-10,C,2020,1,16,1
action-10,C,2020,1,17,1
action-10,C,2020,1,18,6
action-10,C,2020,1,19,1
action-10,C,2020,1,20,2
action-10,C,2020,1,22,5
action-10,C,2020,1,23,2
action-10,C,2020,2,0,1
action-10,C,2020,2,4,1
action-10,C,2020,2,5,1
action-10,C,2020,2,6,2
action-10,C,2020,2,7,2
action-10,C,2020,2,9,1
action-10,C,2020,2,11,2
action-10,C,2020,2,12,2
action-10,C,2020,2,14,4
action-10,C,2020,2,15,1
action-10,C,2020,2,16,1
action-10,C,2020,2,18,5
action-10,C,2020,2,19,1
action-10,C,2020,2,20,1
action-10,C,2020,2,22,1
action-10,C,2020,2,23,1
action-10,C,2020,3,0,1
action-10,C,2020,3,4,2
action-10,C,2020,3,5,1
action-10,C,2020,3,9,3
action-10,C,2020,3,11,4
action-10,C,2020,3,12,3
action-10,C,2020,3,13,2
action-10,C,2020,3,14,2
action-10,C,2020,3,15,2
action-10,C,2020,3,16,3
action-10,C,2020,3,17,1
action-10,C,2020,3,18,1
action-10,C,2020,3,19,1
action-10,C,2020,3,20,3
action-10,C,2020,3,22,2
action-10,C,2020,3,23,2
action-10,C,2020,4,4,2
action-10,C,2020,4,11,1
action-10,C,2020,4,12,1
action-10,C,2020,4,14,2
action-10,C,2020,4,15,5
action-10,C,2020,4,16,2
action-10,C,2020,4,17,3
action-10,C,2020,4,18,5
action-10,C,2020,4,19,1
action-10,C,2020,4,20,1
action-10,C,2020,4,21,1
action-10,C,2020,4,22,1
action-10,C,2020,4,23,2
action-10,C,2020,5,1,1
action-10,C,2020,5,8,1
action-10,C,2020,5,11,4
action-10,C,2020,5,12,1
action-10,C,2020,5,13,2
action-10,C,2020,5,14,5
action-10,C,2020,5,15,3
action-10,C,2020,5,16,1
action-10,C,2020,5,18,1
action-10,C,2020,5,20,1
action-10,C,2020,5,23,1
action-10,C,2020,6,0,1
